date,price,action,balance,total_value
2023-09-01 08:00:00+00:00,60.09999847412109,SELL,9815.2300491333,9995.590045928955
2023-09-01 09:00:00+00:00,59.959999084472656,HOLD,9815.2300491333,9995.530044555664
2023-09-01 10:00:00+00:00,60.040000915527344,SELL,9875.190048217773,9995.110046386719
2023-09-01 11:00:00+00:00,59.95000076293945,BUY,9815.150047302246,9995.270050048828
2023-09-01 12:00:00+00:00,59.540000915527344,BUY,9755.200046539307,9995.000049591064
2023-09-01 13:00:00+00:00,59.65999984741211,HOLD,9755.200046539307,9993.360050201416
2023-09-01 14:00:00+00:00,59.560001373291016,BUY,9695.540046691895,9993.840045928955
2023-09-01 15:00:00+00:00,59.63999938964844,SELL,9755.100048065186,9993.34005355835
2023-09-04 07:00:00+00:00,60.16999816894531,HOLD,9755.100048065186,9993.66004562378
2023-09-04 08:00:00+00:00,60.02000045776367,BUY,9694.93004989624,9995.780040740967
2023-09-04 09:00:00+00:00,60.02000045776367,HOLD,9694.93004989624,9995.030052185059
2023-09-04 10:00:00+00:00,60.0,HOLD,9694.93004989624,9995.030052185059
2023-09-04 11:00:00+00:00,59.810001373291016,BUY,9634.93004989624,9994.93004989624
2023-09-04 12:00:00+00:00,59.83000183105469,BUY,9575.12004852295,9993.790058135986
2023-09-04 13:00:00+00:00,59.709999084472656,BUY,9515.290046691895,9993.930061340332
2023-09-04 14:00:00+00:00,59.27999877929688,SELL,9575.000045776367,9992.970039367676
2023-09-04 15:00:00+00:00,59.369998931884766,SELL,9634.280044555664,9989.960037231445
2023-09-05 07:00:00+00:00,58.84000015258789,SELL,9693.650043487549,9990.500038146973
2023-09-05 08:00:00+00:00,59.09999847412109,SELL,9752.490043640137,9987.850044250488
2023-09-05 09:00:00+00:00,59.560001373291016,HOLD,9752.490043640137,9988.890037536621
2023-09-05 10:00:00+00:00,59.88999938964844,SELL,9812.050045013428,9990.7300491333
2023-09-05 11:00:00+00:00,59.84000015258789,BUY,9752.16004562378,9991.720043182373
2023-09-05 12:00:00+00:00,59.880001068115234,BUY,9692.320045471191,9991.52004623413
2023-09-05 13:00:00+00:00,59.70000076293945,SELL,9752.200046539307,9991.720050811768
2023-09-05 14:00:00+00:00,59.47999954223633,HOLD,9752.200046539307,9991.000049591064
2023-09-05 15:00:00+00:00,59.45000076293945,HOLD,9752.200046539307,9990.120044708252
2023-09-06 07:00:00+00:00,58.90999984741211,HOLD,9752.200046539307,9990.000049591064
2023-09-06 08:00:00+00:00,58.75,HOLD,9752.200046539307,9987.840045928955
2023-09-06 09:00:00+00:00,58.470001220703125,BUY,9693.450046539307,9987.200046539307
2023-09-06 10:00:00+00:00,58.369998931884766,BUY,9634.980045318604,9985.800052642822
2023-09-06 11:00:00+00:00,58.130001068115234,HOLD,9634.980045318604,9985.200038909912
2023-09-06 12:00:00+00:00,58.2599983215332,HOLD,9634.980045318604,9983.760051727295
2023-09-06 13:00:00+00:00,58.52999877929688,SELL,9693.240043640137,9984.540035247803
2023-09-06 14:00:00+00:00,58.560001373291016,SELL,9751.770042419434,9985.890037536621
2023-09-06 15:00:00+00:00,58.59000015258789,BUY,9693.210041046143,9986.010047912598
2023-09-07 07:00:00+00:00,58.56999969482422,HOLD,9693.210041046143,9986.160041809082
2023-09-07 08:00:00+00:00,58.7599983215332,BUY,9634.640041351318,9986.060039520264
2023-09-07 09:00:00+00:00,58.720001220703125,BUY,9575.880043029785,9987.200031280518
2023-09-07 10:00:00+00:00,58.65999984741211,SELL,9634.600044250488,9986.920051574707
2023-09-07 11:00:00+00:00,58.45000076293945,SELL,9693.2600440979,9986.560043334961
2023-09-07 12:00:00+00:00,58.400001525878906,BUY,9634.810043334961,9985.510047912598
2023-09-07 13:00:00+00:00,58.68000030517578,BUY,9576.410041809082,9985.210052490234
2023-09-07 14:00:00+00:00,58.54999923706055,BUY,9517.730041503906,9987.170043945312
2023-09-07 15:00:00+00:00,58.52999877929688,HOLD,9517.730041503906,9986.13003540039
2023-09-08 07:00:00+00:00,58.630001068115234,BUY,9459.20004272461,9985.970031738281
2023-09-08 08:00:00+00:00,57.93999862670898,SELL,9517.830043792725,9986.870052337646
2023-09-08 09:00:00+00:00,57.56999969482422,HOLD,9517.830043792725,9981.350032806396
2023-09-08 10:00:00+00:00,57.97999954223633,SELL,9575.400043487549,9978.390041351318
2023-09-08 11:00:00+00:00,57.75,SELL,9633.380043029785,9981.260040283203
2023-09-08 12:00:00+00:00,58.119998931884766,HOLD,9633.380043029785,9979.880043029785
2023-09-08 13:00:00+00:00,58.25,SELL,9691.50004196167,9982.100036621094
2023-09-08 14:00:00+00:00,58.4900016784668,BUY,9633.25004196167,9982.75004196167
2023-09-08 15:00:00+00:00,58.43999862670898,HOLD,9633.25004196167,9984.19005203247
2023-09-11 07:00:00+00:00,59.310001373291016,BUY,9574.810043334961,9983.890033721924
2023-09-11 08:00:00+00:00,58.9900016784668,HOLD,9574.810043334961,9989.980052947998
2023-09-11 09:00:00+00:00,59.25,HOLD,9574.810043334961,9987.740055084229
2023-09-11 10:00:00+00:00,59.369998931884766,SELL,9634.060043334961,9989.560043334961
2023-09-11 11:00:00+00:00,59.130001068115234,HOLD,9634.060043334961,9990.28003692627
2023-09-11 12:00:00+00:00,59.34000015258789,BUY,9574.930042266846,9988.840049743652
2023-09-11 13:00:00+00:00,59.5,SELL,9634.270042419434,9990.310043334961
2023-09-11 14:00:00+00:00,59.59999847412109,HOLD,9634.270042419434,9991.270042419434
2023-09-11 15:00:00+00:00,59.41999816894531,BUY,9574.670043945312,9991.87003326416
2023-09-12 07:00:00+00:00,59.68999862670898,BUY,9515.250045776367,9990.61003112793
2023-09-12 08:00:00+00:00,59.66999816894531,BUY,9455.560047149658,9992.770034790039
2023-09-12 09:00:00+00:00,59.68999862670898,SELL,9515.230045318604,9992.590030670166
2023-09-12 10:00:00+00:00,59.83000183105469,BUY,9455.540046691895,9992.750034332275
2023-09-12 11:00:00+00:00,59.54999923706055,BUY,9395.71004486084,9994.010063171387
2023-09-12 12:00:00+00:00,59.68000030517578,SELL,9455.2600440979,9991.210037231445
2023-09-12 13:00:00+00:00,59.61000061035156,SELL,9514.940044403076,9992.380046844482
2023-09-12 14:00:00+00:00,59.84000015258789,HOLD,9514.940044403076,9991.820049285889
2023-09-12 15:00:00+00:00,59.84000015258789,HOLD,9514.940044403076,9993.66004562378
2023-09-13 07:00:00+00:00,60.09999847412109,BUY,9455.100044250488,9993.66004562378
2023-09-13 08:00:00+00:00,59.86000061035156,BUY,9395.000045776367,9996.000030517578
2023-09-13 09:00:00+00:00,60.02999877929688,HOLD,9395.000045776367,9993.600051879883
2023-09-13 10:00:00+00:00,59.81999969482422,BUY,9334.97004699707,9995.300033569336
2023-09-13 11:00:00+00:00,59.93999862670898,HOLD,9334.97004699707,9992.990043640137
2023-09-13 12:00:00+00:00,60.04999923706055,BUY,9275.030048370361,9994.31003189087
2023-09-13 13:00:00+00:00,60.2400016784668,BUY,9214.9800491333,9995.630039215088
2023-09-13 14:00:00+00:00,60.16999816894531,SELL,9275.220050811768,9998.10007095337
2023-09-13 15:00:00+00:00,59.9900016784668,HOLD,9275.220050811768,9997.260028839111
2023-09-14 07:00:00+00:00,60.09999847412109,BUY,9215.2300491333,9995.10007095337
